OID_,Prj_Cde,Site_Code,GlobalID,MGA_Zone,Easting_MGA,Northing_MGA,Latitude_GDA2020,Longitude_GDA2020,NVIS_Maj_Veg_Subgroup,PrjTargtID,TargetID,TargetName,Establishment_Date,last_edited_date,Location,Monumentation,Comments,Status,2020 fire impact,2020 fire severity,Revegetation zone,Baiting___Feral_Predators,Baiting___Grooming_Traps,Baiting___Pigs,Baiting___Rabbits,Bird_Survey,Motion_Camera_Survey,Native_Fauna_Trapping,Sand_Pad_Survey,Nestbox_Survey,Vegetation_Monitoring___Photo_Points,Vegetation_Monitoring___Tree_Health_Quadrat,Vegetation_Monitoring___Quadrat_Species,Vegetation_Monitoring___Vegetation_Intercept,Legacy_PropDB_Site_ID
4487,SCOT,SCOT_0121,{C34C0385-DF24-4F22-AFE8-56DCC5E6AE92},55,691332.862700000056066,6026459.779900000430644,-35.88744818,149.119749597000009,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 27, 'Camera_Number' field was 32, 'DIRECTION' field was None, 'DATE_established' was 2020-08-06 02:11:28 and GlobalID was {e8ea3d81-bf0f-419f-a28d-a0942b234796}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4488,SCOT,SCOT_0122,{D57270F1-F41C-42D3-A65B-D765FD2EAF89},55,690737.258400000049733,6026440.615399999544024,-35.8877371,149.113159607000057,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 28, 'Camera_Number' field was 33, 'DIRECTION' field was None, 'DATE_established' was None and GlobalID was {07e6c406-c728-4d16-9845-3bd1d66977a6}.These are deer camera monitoring sites.",Inactive,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4489,SCOT,SCOT_0123,{0E377A2C-5AA1-4E3D-A19A-E7D2BE6C53CE},55,691203.105699999956414,6025928.075600000098348,-35.89226416,149.118440581000073,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 29, 'Camera_Number' field was 34, 'DIRECTION' field was None, 'DATE_established' was 2020-08-06 02:00:41 and GlobalID was {c269f2b6-a1f6-4d21-99c3-fec34caad81e}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4490,SCOT,SCOT_0124,{70C18409-9E01-4B4A-9DC2-D236A3D30E72},55,690828.654399999999441,6025380.692400000058115,-35.89726914,149.114425576000031,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 30, 'Camera_Number' field was 35, 'DIRECTION' field was None, 'DATE_established' was 2020-08-06 02:10:41 and GlobalID was {bf78148a-22b6-4289-b144-7cc311692a31}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4491,SCOT,SCOT_0125,{F12539DD-9C74-46F2-B7AC-FC133ACC89CD},55,690236.952900000032969,6025396.474600000306964,-35.89724218,149.107869604000030,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 31, 'Camera_Number' field was 36, 'DIRECTION' field was None, 'DATE_established' was 2020-08-06 02:33:53 and GlobalID was {db990a7b-38d8-4a01-8d72-acc7bdb85401}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4492,SCOT,SCOT_0126,{71DE66CE-A171-47E2-A940-64C4A5EE5E58},55,690505.502600000007078,6025863.593700000084937,-35.89298119,149.110731611000119,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 32, 'Camera_Number' field was 37, 'DIRECTION' field was None, 'DATE_established' was 2020-08-06 02:50:12 and GlobalID was {965e517c-178f-4f8e-b366-93ace47443e4}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4493,SCOT,SCOT_0127,{4BD2A479-3C89-4B05-B9AA-B1102AF590BE},55,689855.829000000027008,6025860.178299999795854,-35.89313823,149.103538642000103,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 33, 'Camera_Number' field was 38, 'DIRECTION' field was None, 'DATE_established' was None and GlobalID was {3c67c5a0-c812-4f8a-87e8-fe38cb52774c}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4494,SCOT,SCOT_0128,{461F9AE8-97C1-4D7A-B76F-D827BB42F678},55,690048.821699999971315,6024775.563599999994040,-35.90287314,149.105934587000093,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 34, 'Camera_Number' field was 14, 'DIRECTION' field was None, 'DATE_established' was 2020-08-05 06:03:51 and GlobalID was {17aac214-bf04-470e-b11f-f652c8369c5e}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4495,SCOT,SCOT_0129,{F6C039D8-701F-487E-9EE3-EC0086CE82DB},55,690593.520699999993667,6024855.590599999763072,-35.90204612,149.111947565000037,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 35, 'Camera_Number' field was 13, 'DIRECTION' field was None, 'DATE_established' was 2020-08-05 06:14:56 and GlobalID was {6ee1320e-abbe-4ed8-be77-4199d17f261c}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4496,SCOT,SCOT_0130,{BEB1C4DC-48A8-400A-9E50-842DDF0FE4EC},55,691149.477100000018254,6024846.217299999669194,-35.90202209,149.118106539000109,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 36, 'Camera_Number' field was 15, 'DIRECTION' field was None, 'DATE_established' was 2020-08-05 06:28:12 and GlobalID was {f311b1c1-7053-4116-8aab-cabac4ecb3d2}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4497,SCOT,SCOT_0131,{5B2DA1FE-41C8-4888-8CFA-232D4A6D11B6},55,691626.925000000046566,6023336.510099999606609,-35.91553095,149.123757448000106,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 37, 'Camera_Number' field was 39, 'DIRECTION' field was None, 'DATE_established' was 2020-08-06 01:32:45 and GlobalID was {02b4e968-d15b-4d0b-a8d5-12dae75a3e55}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4498,SCOT,SCOT_0132,{EBB62CA1-C04A-4B75-B9BD-3F825794702B},55,691291.976699999999255,6023856.663700000382960,-35.91091001,149.119922487000053,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 38, 'Camera_Number' field was 12, 'DIRECTION' field was None, 'DATE_established' was 2020-08-05 05:46:20 and GlobalID was {b8a7ba04-825c-43d1-b1ec-b4536db25e98}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4499,SCOT,SCOT_0133,{03DDC2F0-B7A7-4632-8576-DA6D002145A4},55,691413.305700000026263,6025464.358000000007451,-35.89640112,149.120879552000019,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 39, 'Camera_Number' field was 40, 'DIRECTION' field was None, 'DATE_established' was 2020-08-06 01:49:40 and GlobalID was {610cbe83-bf7e-4546-ab67-428207764ea0}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4500,SCOT,SCOT_0134,{A4797E01-A36B-402B-8741-6ABF4BC24179},55,693499.775699999998324,6025188.172899999655783,-35.89847907,149.144050538000101,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,7/02/2024 6:37,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 40, 'Camera_Number' field was 41, 'DIRECTION' field was None, 'DATE_established' was None and GlobalID was {1d1d3578-30a8-4f26-8e23-3dfb7e5223c1}.These are deer camera monitoring sites.",Active,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4501,SCOT,SCOT_0135,{77725F4C-CA3B-4CD7-98F1-0B6D25FFCA56},55,693539.611999999964610,6025112.790199999697506,-35.89915037,149.144509990000074,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 41, 'Camera_Number' field was 9, 'DIRECTION' field was Facing south, 'DATE_established' was 2020-08-11 05:59:52 and GlobalID was {af371125-1fd1-4ec8-a044-f29e4bd8781d}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4502,SCOT,SCOT_0136,{0808FF59-4DD9-46DD-9594-F8A18AF150C9},55,692385.575599999981932,6024842.667899999767542,-35.90181175,149.131795985000053,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 42, 'Camera_Number' field was 42, 'DIRECTION' field was None, 'DATE_established' was None and GlobalID was {f0035437-d24f-47ff-8749-f1bba83fac0d}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4503,SCOT,SCOT_0137,{20AAFFEE-8F27-4A55-9F15-95CEBA4E44AB},55,692924.501200000056997,6026883.072399999946356,-35.88332195,149.137269642000092,Other tussock grasslands,SCOT_T04,T04,Gungoandra Creek And Tributaries,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 43, 'Camera_Number' field was 43, 'DIRECTION' field was sw, 'DATE_established' was None and GlobalID was {4eabcf09-f3fc-4e62-9561-a0f34fd21893}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4504,SCOT,SCOT_0138,{37EE8435-9606-4A57-B72A-E807EC139FCB},55,694079.920900000026450,6023321.734799999743700,-35.91518023,149.150929953000059,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 44, 'Camera_Number' field was 44, 'DIRECTION' field was se, 'DATE_established' was 2020-09-17 00:29:43 and GlobalID was {49722476-a8be-4e95-948e-a2566c08a676}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4505,SCOT,SCOT_0139,{3C0F9A6E-D6DE-4ABF-93C5-36598ED05077},55,693907.404899999964982,6022737.027900000102818,-35.9204825,149.149161786000036,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 45, 'Camera_Number' field was 45, 'DIRECTION' field was s, 'DATE_established' was 2020-09-17 00:53:39 and GlobalID was {3fdb45b3-3225-4864-8c3b-6d5bee50f0df}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4506,SCOT,SCOT_0140,{6598F056-8E04-41DB-94BE-9E47E7156292},55,693706.620200000004843,6023164.393099999986589,-35.91667186,149.146833704000073,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 46, 'Camera_Number' field was 46, 'DIRECTION' field was s, 'DATE_established' was 2020-09-17 01:15:14 and GlobalID was {718b7391-6625-4486-bb1a-257b46be92a2}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4507,SCOT,SCOT_0141,{608DC866-49A5-4090-BBA2-1C383209DC0A},55,691488.638599999947473,6024655.643099999986589,-35.90367281,149.121908293000047,Eucalyptus open forests with a grassy understorey,SCOT_T02,T02,Native Grasslands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 47, 'Camera_Number' field was 47, 'DIRECTION' field was s, 'DATE_established' was 2020-09-17 06:35:55 and GlobalID was {37de6c20-f40c-48f4-b0ab-81c160a46182}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4508,SCOT,SCOT_0142,{F2EB98C0-D232-4D9F-823C-BE3CFF404125},55,691367.272800000035204,6024718.063599999994040,-35.90313416,149.120549242000038,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 48, 'Camera_Number' field was 48, 'DIRECTION' field was s, 'DATE_established' was 2020-09-17 06:44:02 and GlobalID was {266e10a0-4d73-43e1-8fbc-7ca77015728d}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4509,SCOT,SCOT_0143,{17816FE5-24D4-4A6B-86FF-0348BC5D141C},55,691444.309200000017881,6024545.833399999886751,-35.90467086,149.121443793000026,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,1/11/2023 23:14,,,"This site was imported from ArcGIS Online from the point layer 'Monitoring_Camera' within the feature layer 'Monitoring'. The original OBJECTID was 49, 'Camera_Number' field was 49, 'DIRECTION' field was se, 'DATE_established' was 2020-09-17 07:14:13 and GlobalID was {8674ffb3-9386-41df-b18d-d5d2b75e4ed8}.These are deer camera monitoring sites.",Decommissioned,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
4510,SCOT,SCOT_0144,{0E579EF2-2C7D-4502-BD43-3D343FBF5140},55,693569.696899999980815,6024713.984500000253320,-35.90273756,149.144940125000062,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,,3/07/2023 5:06,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4511,SCOT,SCOT_0145,{5AB454B5-E2A5-44C8-95A7-D955AD608510},55,692395.116900000022724,6026276.488900000229478,-35.88889137,149.131555148000075,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,3/07/2023 5:15,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4512,SCOT,SCOT_0146,{BC3F8AA5-4904-48A5-BBC8-8BBF80A89E76},55,692274.620800000033341,6025931.751199999824166,-35.89202109,149.130304232000071,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,,3/07/2023 5:20,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4513,SCOT,SCOT_0147,{B31B4DAF-9579-4E71-8065-E2E293FC67AC},55,691383.863600000040606,6025722.614699999801815,-35.89408001,149.120491449000042,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,3/07/2023 5:25,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4514,SCOT,SCOT_0148,{F444E8BB-4DB9-4417-8101-8876C0150073},55,690484.177000000025146,6024710.097799999639392,-35.9033783,149.110771500000055,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,3/07/2023 5:30,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4515,SCOT,SCOT_0149,{B60868A2-0F03-4E0A-A69E-D94101968841},55,692160.119599999976344,6024460.711099999956787,-35.90529744,149.129391519000023,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,,3/07/2023 5:47,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,
4516,SCOT,SCOT_FA_00001,{C87FAF32-481C-4B06-A2B6-F9704F7EDBEA},55,692878.792600000044331,6025295.029799999669194,-35.89763893,149.137148224000043,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,24/06/2022 2:26,17/02/2023 5:59,,,This is a trapping and baiting site for pigs. Hog gone and cage trap.,Active,,,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unkwn,No,Unknown,Unknown,Unknown,Unknown,
4517,SCOT,SCOT_NB_001,{44FBA3F5-3498-4CB9-ADED-48D30097D890},55,693460.829999999958090,6025080.227900000289083,-35.89945933,149.143645511000045,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,Within creek line on north bank of Bursaria creek,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4518,SCOT,SCOT_NB_002,{47DF99E9-E22B-4E1F-9495-EABB632F149E},55,692744.890299999970011,6025730.701100000180304,-35.89374,149.135560000000055,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4519,SCOT,SCOT_NB_003,{7815ED01-D096-4306-BAC0-74228FE3A19A},55,692655.562999999965541,6025982.380800000391901,-35.89149,149.134510000000091,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4520,SCOT,SCOT_NB_004,{C829FB72-7530-4D50-AFFD-DE425E7A753C},55,692265.244700000039302,6026927.651700000278652,-35.88305,149.129960000000096,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,17/08/2023 0:00,23/11/2023 23:35,,,in Callitris stand,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4521,SCOT,SCOT_NB_005,{6A559437-AE18-412B-B767-9F26896B0E58},55,694283.869599999976344,6027004.395700000226498,-35.88196,149.152290000000107,Eucalyptus open forests with a grassy understorey,,,,17/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4522,SCOT,SCOT_NB_006,{7E3B0A74-3309-44A2-80A1-258417CE236F},55,694107.152299999957904,6022965.510400000028312,-35.9183843,149.151318502000095,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,"South Side of quarry, front paddock",,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4523,SCOT,SCOT_NB_007,{2F776296-B82C-4BB8-BA1C-E8BBB73B8246},55,694055.013700000010431,6023201.184000000357628,-35.9162713,149.150683502000106,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,creekline in front paddock south of Rutidosis Ridge,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4524,SCOT,SCOT_NB_008,{E7992B4D-0694-45C3-A736-EFC5D262826F},55,693507.438700000056997,6025023.154600000008941,-35.89996433,149.144175510000082,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,East of Bursaria creek between track and railway,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4525,SCOT,SCOT_NB_009,{00081D8F-E776-458E-9820-F6F8E7A5BFCD},55,693184.546300000045449,6025064.015200000256300,-35.89966,149.140590000000088,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,16/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4526,SCOT,SCOT_NB_010,{672851D4-E6D0-41E4-9922-C87151A48667},55,692955.250200000009499,6026305.467799999751151,-35.88852,149.137750000000096,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,16/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4527,SCOT,SCOT_NB_011,{B2D374A8-4B13-410F-B2D3-B0A6D31F5266},55,693092.839500000001863,6025700.889200000092387,-35.89394,149.139420000000086,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,16/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4528,SCOT,SCOT_NB_012,{D400B404-898B-4B7D-B508-4864FDD10633},55,693624.230699999956414,6024839.453099999576807,-35.90159633,149.145513508000022,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,west side of track near Colinton tunnel,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4529,SCOT,SCOT_NB_013,{768F798D-C06A-49CD-8DF9-2C47F295424B},55,692994.489500000025146,6026241.344800000078976,-35.88909,149.138200000000097,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,16/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4530,SCOT,SCOT_NB_014,{45E6225F-D09F-4BEE-A39C-F22CBD7F150E},55,693277.947900000028312,6026564.777200000360608,-35.88612,149.141260000000102,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4531,SCOT,SCOT_NB_015,{6B7E062E-34F8-4274-8FD2-B2BC395651EC},55,693190.891300000017509,6025683.202399999834597,-35.89408,149.140510000000063,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,16/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4532,SCOT,SCOT_NB_016,{A2327B4E-B935-4E91-AD44-033852CB8B68},55,693657.019100000034086,6024839.842600000090897,-35.90158633,149.145876507000025,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,25/02/2021 0:00,22/08/2022 1:23,east side of track near Colinton tunnel,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4533,SCOT,SCOT_NB_017,{EF94CEE5-01B1-426C-9EA7-23C12F3E3EDE},55,693488.026100000017323,6025064.425300000235438,-35.89959633,149.143950510000082,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,East bank of Bursaria creek,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4534,SCOT,SCOT_NB_018,{51FCA24A-A8DB-47CF-8907-2F5DB1BD8BEB},55,694105.889599999994971,6023740.035699999891222,-35.91140631,149.151115500000060,Other tussock grasslands,,,,2/06/2021 0:00,22/08/2022 1:23,used over spring to attract and euthanise Starling,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4535,SCOT,SCOT_NB_019,{5269E25F-AB5B-4AE6-967D-ABE33E18C79A},55,694320.802099999971688,6023523.859500000253320,-35.91331131,149.153548496000099,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,"within Finley Creek, front paddock",,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4536,SCOT,SCOT_NB_021,{59EBD638-7353-434D-9926-359A153EF2AF},55,694121.685399999958463,6022735.992999999783933,-35.92044929,149.151535502000115,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,under most southern powerline in front paddock,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4537,SCOT,SCOT_NB_022,{D8B8F6E3-9DD3-45D8-BF80-20DC9F60E832},55,694188.432700000004843,6023097.685499999672174,-35.9171773,149.152186500000084,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,2/06/2021 0:00,22/08/2022 1:23,north of quarry within BWW gated planting area,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4538,SCOT,SCOT_NB_027,{3B928984-AE04-4971-A42C-C2FFDA241328},55,694076.619199999957345,6023780.304299999959767,-35.91104931,149.150781501000097,Eucalyptus open forests with a grassy understorey,,,,12/05/2021 0:00,22/08/2022 1:23,north facing workshop wall,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4539,SCOT,SCOT_NB_028,{56939774-BCCD-4EC5-B8FF-8D662682991E},55,694107.549800000037067,6023774.406299999915063,-35.91109631,149.151125500000035,Eucalyptus open forests with a grassy understorey,,,,12/05/2021 0:00,22/08/2022 1:23,deciduos tree within grounds,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
